ISIN;Currency;Exchange;ETF Underlying Index Ticker;Dvd Freq;Code;Type;Name;GICS Sector;GICS Ind Name;Name
US83570H1086;USD;US;#N/A Field Not Applicable;None;SONO;Common Stock;SONOS INC;Consumer Discretionary;Household Durables;SONOS INC
US8425871071;USD;US;#N/A Field Not Applicable;Quarter;SO;Common Stock;SOUTHERN CO/THE;Utilities;Electric Utilities;SOUTHERN CO
US8447411088;USD;US;#N/A Field Not Applicable;Irreg;LUV;Common Stock;SOUTHWEST AIRLINES CO;Industrials;Airlines;SOUTHWEST AIR
US8454671095;USD;US;#N/A Field Not Applicable;Irreg;SWN;Common Stock;SOUTHWESTERN ENERGY CO;Energy;Oil, Gas & Consumable Fuels;SOUTHWESTRN ENGY
US8522341036;USD;US;#N/A Field Not Applicable;None;SQ;Common Stock;SQUARE INC - A;Information Technology;IT Services;SQUARE INC - A
US8545021011;USD;US;#N/A Field Not Applicable;Quarter;SWK;Common Stock;STANLEY BLACK & DECKER INC;Industrials;Machinery;STANLEY BLACK &
US8552441094;USD;US;#N/A Field Not Applicable;Quarter;SBUX;Common Stock;STARBUCKS CORP;Consumer Discretionary;Hotels, Restaurants & Leisure;STARBUCKS CORP
US8574771031;USD;US;#N/A Field Not Applicable;Quarter;STT;Common Stock;STATE STREET CORP;Financials;Capital Markets;STATE ST CORP
US8589121081;USD;US;#N/A Field Not Applicable;None;SRCL;Common Stock;STERICYCLE INC;Industrials;Commercial Services & Supplies;STERICYCLE INC
US8636671013;USD;US;#N/A Field Not Applicable;Quarter;SYK;Common Stock;STRYKER CORP;Health Care;Health Care Equipment & Suppli;STRYKER CORP
US87165B1035;USD;US;#N/A Field Not Applicable;Quarter;SYF;Common Stock;SYNCHRONY FINANCIAL;Financials;Consumer Finance;SYNCHRONY FINANC
US8718291078;USD;US;#N/A Field Not Applicable;Quarter;SYY;Common Stock;SYSCO CORP;Consumer Staples;Food & Staples Retailing;SYSCO CORP
US74144T1088;USD;US;#N/A Field Not Applicable;Quarter;TROW;Common Stock;T ROWE PRICE GROUP INC;Financials;Capital Markets;T ROWE PRICE GRP
US8740541094;USD;US;#N/A Field Not Applicable;None;TTWO;Common Stock;TAKE-TWO INTERACTIVE SOFTWRE;Communication Services;Entertainment;TAKE-TWO INTERAC
US87612E1064;USD;US;#N/A Field Not Applicable;Quarter;TGT;Common Stock;TARGET CORP;Consumer Discretionary;Multiline Retail;TARGET CORP
US87901J1051;USD;US;#N/A Field Not Applicable;Quarter;TGNA;Common Stock;TEGNA INC;Communication Services;Media;TEGNA INC
US88076W1036;USD;US;#N/A Field Not Applicable;None;TDC;Common Stock;TERADATA CORP;Information Technology;Software;TERADATA CORP
US88160R1014;USD;US;#N/A Field Not Applicable;None;TSLA;Common Stock;TESLA INC;Consumer Discretionary;Automobiles;TESLA INC
US8825081040;USD;US;#N/A Field Not Applicable;Quarter;TXN;Common Stock;TEXAS INSTRUMENTS INC;Information Technology;Semiconductors & Semiconductor;TEXAS INSTRUMENT
US8832031012;USD;US;#N/A Field Not Applicable;Quarter;TXT;Common Stock;TEXTRON INC;Industrials;Aerospace & Defense;TEXTRON INC
US8835561023;USD;US;#N/A Field Not Applicable;Quarter;TMO;Common Stock;THERMO FISHER SCIENTIFIC INC;Health Care;Life Sciences Tools & Services;THERMO FISHER
US8865471085;USD;US;#N/A Field Not Applicable;Quarter;TIF;Common Stock;TIFFANY & CO;Consumer Discretionary;Specialty Retail;TIFFANY & CO
US8725401090;USD;US;#N/A Field Not Applicable;Quarter;TJX;Common Stock;TJX COMPANIES INC;Consumer Discretionary;Specialty Retail;TJX COS INC
US8725901040;USD;US;#N/A Field Not Applicable;None;TMUS;Common Stock;T-MOBILE US INC;Communication Services;Wireless Telecommunication Ser;T-MOBILE US INC
US8923561067;USD;US;#N/A Field Not Applicable;Quarter;TSCO;Common Stock;TRACTOR SUPPLY COMPANY;Consumer Discretionary;Specialty Retail;TRACTOR SUPPLY
US89417E1091;USD;US;#N/A Field Not Applicable;Quarter;TRV;Common Stock;TRAVELERS COS INC/THE;Financials;Insurance;TRAVELERS COS IN
US8969452015;USD;US;#N/A Field Not Applicable;None;TRIP;Common Stock;TRIPADVISOR INC;Communication Services;Interactive Media & Services;TRIPADVISOR INC
US90184L1026;USD;US;#N/A Field Not Applicable;None;TWTR;Common Stock;TWITTER INC;Communication Services;Interactive Media & Services;TWITTER INC
US9024941034;USD;US;#N/A Field Not Applicable;Quarter;TSN;Common Stock;TYSON FOODS INC-CL A;Consumer Staples;Food Products;TYSON FOODS-A
US90353T1007;USD;US;#N/A Field Not Applicable;None;UBER;Common Stock;UBER TECHNOLOGIES INC;Industrials;Road & Rail;UBER TECHNOLOGIE
US90384S3031;USD;US;#N/A Field Not Applicable;None;ULTA;Common Stock;ULTA BEAUTY INC;Consumer Discretionary;Specialty Retail;ULTA BEAUTY INC
US9043111072;USD;US;#N/A Field Not Applicable;None;UAA;Common Stock;UNDER ARMOUR INC-CLASS A;Consumer Discretionary;Textiles, Apparel & Luxury Goo;UNDER ARMOUR-A
US9078181081;USD;US;#N/A Field Not Applicable;Quarter;UNP;Common Stock;UNION PACIFIC CORP;Industrials;Road & Rail;UNION PAC CORP
US9100471096;USD;US;#N/A Field Not Applicable;None;UAL;Common Stock;UNITED AIRLINES HOLDINGS INC;Industrials;Airlines;UNITED AIRLINES
US9100471096;USD;US;#N/A Field Not Applicable;None;UAL;Common Stock;UNITED AIRLINES HOLDINGS INC;Industrials;Airlines;UNITED AIRLINES
US91324P1021;USD;US;#N/A Field Not Applicable;Quarter;UNH;Common Stock;UNITEDHEALTH GROUP INC;Health Care;Health Care Providers & Servic;UNITEDHEALTH GRP
US91529Y1064;USD;US;#N/A Field Not Applicable;Quarter;UNM;Common Stock;UNUM GROUP;Financials;Insurance;UNUM GROUP
US9113121068;USD;US;#N/A Field Not Applicable;Quarter;UPS;Common Stock;UNITED PARCEL SERVICE-CL B;Industrials;Air Freight & Logistics;UNITED PARCEL-B
US9170471026;USD;US;#N/A Field Not Applicable;None;URBN;Common Stock;URBAN OUTFITTERS INC;Consumer Discretionary;Specialty Retail;URBAN OUTFITTER
US9029733048;USD;US;#N/A Field Not Applicable;Quarter;USB;Common Stock;US BANCORP;Financials;Banks;US BANCORP
US91913Y1001;USD;US;#N/A Field Not Applicable;Quarter;VLO;Common Stock;VALERO ENERGY CORP;Energy;Oil, Gas & Consumable Fuels;VALERO ENERGY
US92220P1057;USD;US;#N/A Field Not Applicable;Irreg;VAR;Common Stock;VARIAN MEDICAL SYSTEMS INC;Health Care;Health Care Equipment & Suppli;VARIAN MEDICAL S
US92276F1003;USD;US;#N/A Field Not Applicable;Quarter;VTR;REIT;VENTAS INC;Real Estate;Equity Real Estate Investment;VENTAS INC
US92343E1029;USD;US;#N/A Field Not Applicable;None;VRSN;Common Stock;VERISIGN INC;Information Technology;IT Services;VERISIGN INC
US92345Y1064;USD;US;#N/A Field Not Applicable;Quarter;VRSK;Common Stock;VERISK ANALYTICS INC;Industrials;Professional Services;VERISK ANALYTI
US92343V1044;USD;US;#N/A Field Not Applicable;Quarter;VZ;Common Stock;VERIZON COMMUNICATIONS INC;Communication Services;Diversified Telecommunication;VERIZON COMMUNIC
US92532F1003;USD;US;#N/A Field Not Applicable;None;VRTX;Common Stock;VERTEX PHARMACEUTICALS INC;Health Care;Biotechnology;VERTEX PHARM
US9182041080;USD;US;#N/A Field Not Applicable;Quarter;VFC;Common Stock;VF CORP;Consumer Discretionary;Textiles, Apparel & Luxury Goo;VF CORP
US92826C8394;USD;US;#N/A Field Not Applicable;Quarter;V;Common Stock;VISA INC-CLASS A SHARES;Information Technology;IT Services;VISA INC-CLASS A
US9290421091;USD;US;#N/A Field Not Applicable;Quarter;VNO;REIT;VORNADO REALTY TRUST;Real Estate;Equity Real Estate Investment;VORNADO RLTY TST
US9291601097;USD;US;#N/A Field Not Applicable;Quarter;VMC;Common Stock;VULCAN MATERIALS CO;Materials;Construction Materials;VULCAN MATERIALS
US9314271084;USD;US;#N/A Field Not Applicable;Quarter;WBA;Common Stock;WALGREENS BOOTS ALLIANCE INC;Consumer Staples;Food & Staples Retailing;WALGREENS BOOTS
US9311421039;USD;US;#N/A Field Not Applicable;Quarter;WMT;Common Stock;WALMART INC;Consumer Staples;Food & Staples Retailing;WALMART INC
US2546871060;USD;US;#N/A Field Not Applicable;Semi-Anl;DIS;Common Stock;WALT DISNEY CO/THE;Communication Services;Entertainment;WALT DISNEY CO
US94106L1098;USD;US;#N/A Field Not Applicable;Quarter;WM;Common Stock;WASTE MANAGEMENT INC;Industrials;Commercial Services & Supplies;WASTE MANAGEMENT
US9418481035;USD;US;#N/A Field Not Applicable;None;WAT;Common Stock;WATERS CORP;Health Care;Life Sciences Tools & Services;WATERS CORP
US92939U1060;USD;US;#N/A Field Not Applicable;Quarter;WEC;Common Stock;WEC ENERGY GROUP INC;Utilities;Multi-Utilities;WEC ENERGY GROUP
US9497461015;USD;US;#N/A Field Not Applicable;Quarter;WFC;Common Stock;WELLS FARGO & CO;Financials;Banks;WELLS FARGO & CO
US95040Q1040;USD;US;#N/A Field Not Applicable;Quarter;WELL;REIT;WELLTOWER INC;Real Estate;Equity Real Estate Investment;WELLTOWER INC
US9553061055;USD;US;#N/A Field Not Applicable;Quarter;WST;Common Stock;WEST PHARMACEUTICAL SERVICES;Health Care;Health Care Equipment & Suppli;WEST PHARMACEUT
US9598021098;USD;US;#N/A Field Not Applicable;Quarter;WU;Common Stock;WESTERN UNION CO;Information Technology;IT Services;WESTERN UNION
US96145D1054;USD;US;#N/A Field Not Applicable;Quarter;WRK;Common Stock;WESTROCK CO;Materials;Containers & Packaging;WESTROCK CO
US9621661043;USD;US;#N/A Field Not Applicable;Quarter;WY;REIT;WEYERHAEUSER CO;Real Estate;Equity Real Estate Investment;WEYERHAEUSER CO
US9633201069;USD;US;#N/A Field Not Applicable;Quarter;WHR;Common Stock;WHIRLPOOL CORP;Consumer Discretionary;Household Durables;WHIRLPOOL CORP
US9694571004;USD;US;#N/A Field Not Applicable;Quarter;WMB;Common Stock;WILLIAMS COS INC;Energy;Oil, Gas & Consumable Fuels;WILLIAMS COS INC
US98138H1014;USD;US;#N/A Field Not Applicable;#N/A N/A;WDAY;Common Stock;WORKDAY INC-CLASS A;Information Technology;Software;WORKDAY INC-A
US3848021040;USD;US;#N/A Field Not Applicable;Quarter;GWW;Common Stock;WW GRAINGER INC;Industrials;Trading Companies & Distributo;WW GRAINGER INC
US9831341071;USD;US;#N/A Field Not Applicable;Irreg;WYNN;Common Stock;WYNN RESORTS LTD;Consumer Discretionary;Hotels, Restaurants & Leisure;WYNN RESORTS LTD
US9831341071;USD;US;#N/A Field Not Applicable;Irreg;WYNN;Common Stock;WYNN RESORTS LTD;Consumer Discretionary;Hotels, Restaurants & Leisure;WYNN RESORTS LTD
US98389B1008;USD;US;#N/A Field Not Applicable;Quarter;XEL;Common Stock;XCEL ENERGY INC;Utilities;Electric Utilities;XCEL ENERGY INC
US98421M1062;USD;US;#N/A Field Not Applicable;Quarter;XRX;Common Stock;XEROX HOLDINGS CORP;Information Technology;Technology Hardware, Storage &;XEROX HOLDINGS C
US9839191015;USD;US;#N/A Field Not Applicable;Irreg;XLNX;Common Stock;XILINX INC;Information Technology;Semiconductors & Semiconductor;XILINX INC
US98419M1009;USD;US;#N/A Field Not Applicable;Quarter;XYL;Common Stock;XYLEM INC;Industrials;Machinery;XYLEM INC
US9884981013;USD;US;#N/A Field Not Applicable;Quarter;YUM;Common Stock;YUM! BRANDS INC;Consumer Discretionary;Hotels, Restaurants & Leisure;YUM! BRANDS INC
US98956P1021;USD;US;#N/A Field Not Applicable;Quarter;ZBH;Common Stock;ZIMMER BIOMET HOLDINGS INC;Health Care;Health Care Equipment & Suppli;ZIMMER BIOMET HO
US9897011071;USD;US;#N/A Field Not Applicable;Quarter;ZION;Common Stock;ZIONS BANCORP NA;Financials;Banks;ZIONS BANCORP NA
US98978V1035;USD;US;#N/A Field Not Applicable;Quarter;ZTS;Common Stock;ZOETIS INC;Health Care;Pharmaceuticals;ZOETIS INC
US98986T1088;USD;US;#N/A Field Not Applicable;None;ZNGA;Common Stock;ZYNGA INC - CL A;Communication Services;Entertainment;ZYNGA INC- CL A
US62914V1061;USD;US;#N/A Field Not Applicable;None;NIO;ADR;NIO INC - ADR;Consumer Discretionary;Automobiles;NIO INC - ADR
PA1436583006;USD;US;#N/A Field Not Applicable;Irreg;CCL;Common Stock;CARNIVAL CORP;Consumer Discretionary;Hotels, Restaurants & Leisure;CARNIVAL CORP
BMG667211046;USD;US;#N/A Field Not Applicable;None;NCLH;Common Stock;NORWEGIAN CRUISE LINE HOLDIN;Consumer Discretionary;Hotels, Restaurants & Leisure;NORWEGIAN CRUISE
US13123X1028;CAD;EU;#N/A Field Not Applicable;#N/A N/A;CPECAD;Common Stock;CALLON PETROLEUM CO;Energy;Oil, Gas & Consumable Fuels;CALLON PETROLEUM
US45773H2013;USD;US;#N/A Field Not Applicable;None;INO;Common Stock;INOVIO PHARMACEUTICALS INC;Health Care;Biotechnology;INOVIO PHARMACEU
FI0009000681;EUR;FH;#N/A Field Not Applicable;Irreg;NOKIA;Common Stock;NOKIA OYJ;Information Technology;Communications Equipment;NOKIA OYJ
US55616P1049;USD;US;#N/A Field Not Applicable;Irreg;M;Common Stock;MACY'S INC;Consumer Discretionary;Multiline Retail;MACY'S INC
US29273V1008;USD;US;#N/A Field Not Applicable;Quarter;ET;MLP;ENERGY TRANSFER LP;Energy;Oil, Gas & Consumable Fuels;ENERGY TRANSFER
US55272X1028;USD;US;#N/A Field Not Applicable;Quarter;MFA;REIT;MFA FINANCIAL INC;Financials;Mortgage Real Estate Investmen;MFA FINANCIAL
US5529531015;USD;US;#N/A Field Not Applicable;Quarter;MGM;Common Stock;MGM RESORTS INTERNATIONAL;Consumer Discretionary;Hotels, Restaurants & Leisure;MGM RESORTS INTE
US83587F2020;USD;US;#N/A Field Not Applicable;None;SRNE;Common Stock;SORRENTO THERAPEUTICS INC;Health Care;Biotechnology;SORRENTO THERAPE
US35952H6018;USD;US;#N/A Field Not Applicable;None;FCEL;Common Stock;FUELCELL ENERGY INC;Industrials;Electrical Equipment;FUELCELL ENERGY
US92766K1060;USD;US;#N/A Field Not Applicable;None;SPCE;Common Stock;VIRGIN GALACTIC HOLDINGS INC;Industrials;Aerospace & Defense;VIRGIN GALACTIC
LR0008862868;USD;US;#N/A Field Not Applicable;Irreg;RCL;Common Stock;ROYAL CARIBBEAN CRUISES LTD;Consumer Discretionary;Hotels, Restaurants & Leisure;ROYAL CARIBBEAN
US72919P2020;USD;US;#N/A Field Not Applicable;None;PLUG;Common Stock;PLUG POWER INC;Industrials;Electrical Equipment;PLUG POWER INC
US83088V1026;USD;US;#N/A Field Not Applicable;None;WORK;Common Stock;SLACK TECHNOLOGIES INC- CL A;Information Technology;Software;SLACK TECHNOLO-A
US4771431016;USD;US;#N/A Field Not Applicable;None;JBLU;Common Stock;JETBLUE AIRWAYS CORP;Industrials;Airlines;JETBLUE AIRWAYS
US92243A2006;USD;US;#N/A Field Not Applicable;None;VXRT;Common Stock;VAXART INC;Health Care;Biotechnology;VAXART INC
US91232N2071;USD;US;#N/A Field Not Applicable;None;USO;ETP;UNITED STATES OIL FUND LP;#N/A N/A;#N/A N/A;UNITED STATES OI
US6496045013;USD;US;#N/A Field Not Applicable;Quarter;NYMT;REIT;NEW YORK MORTGAGE TRUST INC;Financials;Mortgage Real Estate Investmen;NEW YORK MTGE
US5006881065;USD;US;#N/A Field Not Applicable;Irreg;KOS;Common Stock;KOSMOS ENERGY LTD;Energy;Oil, Gas & Consumable Fuels;KOSMOS ENERGY LT
US98980L1017;USD;US;#N/A Field Not Applicable;None;ZM;Common Stock;ZOOM VIDEO COMMUNICATIONS-A;Information Technology;Software;ZOOM VIDEO COM-A
US64828T2015;USD;US;#N/A Field Not Applicable;Quarter;NRZ;REIT;NEW RESIDENTIAL INVESTMENT;Financials;Mortgage Real Estate Investmen;NEW RESIDENT
US7075691094;USD;US;#N/A Field Not Applicable;None;PENN;Common Stock;PENN NATIONAL GAMING INC;Consumer Discretionary;Hotels, Restaurants & Leisure;PENN NATL GAMING
US88688T1007;USD;US;#N/A Field Not Applicable;None;TLRY;Common Stock;TILRAY INC-CLASS 2 COMMON;Health Care;Pharmaceuticals;TILRAY INC-CL 2
US70614W1009;USD;US;#N/A Field Not Applicable;None;PTON;Common Stock;PELOTON INTERACTIVE INC-A;Consumer Discretionary;Leisure Products;PELOTON INTERA-A
US74347Y8883;USD;US;BCBCLI;None;UCO;ETP;PROSHARES ULTRA BLOOMBERG CR;#N/A N/A;#N/A N/A;PROSHARES ULTRA
US98138J2069;USD;US;#N/A Field Not Applicable;None;WKHS;Common Stock;WORKHORSE GROUP INC;Consumer Discretionary;Automobiles;WORKHORSE GROUP
CA22717L1013;USD;US;#N/A Field Not Applicable;#N/A N/A;CRON;Common Stock;CRONOS GROUP INC;Health Care;Pharmaceuticals;CRONOS GROUP INC
US00165C1045;USD;US;#N/A Field Not Applicable;Irreg;AMC;Common Stock;AMC ENTERTAINMENT HLDS-CL A;Communication Services;Entertainment;AMC ENTERTAINMEN
US26142R1041;USD;US;#N/A Field Not Applicable;None;DKNG;Common Stock;DRAFTKINGS INC - CL A;Consumer Discretionary;Hotels, Restaurants & Leisure;DRAFTKINGS INC-A
CA03765K1049;USD;US;#N/A Field Not Applicable;None;APHA;Common Stock;APHRIA INC;Health Care;Pharmaceuticals;APHRIA INC
CA05156X8843;USD;US;#N/A Field Not Applicable;None;ACB;Common Stock;AURORA CANNABIS INC;Health Care;Pharmaceuticals;AURORA CANNABIS
US6541101050;USD;US;#N/A Field Not Applicable;None;NKLA;Common Stock;NIKOLA CORP;Industrials;Machinery;NIKOLA CORP
US2383371091;USD;US;#N/A Field Not Applicable;Irreg;PLAY;Common Stock;DAVE & BUSTER'S ENTERTAINMEN;Consumer Discretionary;Hotels, Restaurants & Leisure;DAVE & BUSTER'S
US88338N1072;USD;US;#N/A Field Not Applicable;None;TXMD;Common Stock;THERAPEUTICSMD INC;Health Care;Pharmaceuticals;THERAPEUTICSMD
MHY737601945;USD;US;#N/A Field Not Applicable;Irreg;SHIP;Common Stock;SEANERGY MARITIME HOLDINGS;Industrials;Marine;SEANERGY MARITIM
US25460G5009;USD;US;SPSIOPTR;Quarter;GUSH;ETP;DIREXION DAILY S&P OIL & GAS;#N/A N/A;#N/A N/A;DIREXION DAILY S
US14888U1016;USD;US;#N/A Field Not Applicable;None;CPRX;Common Stock;CATALYST PHARMACEUTICALS INC;Health Care;Biotechnology;CATALYST PHARMAC
US92854Q1067;USD;US;#N/A Field Not Applicable;None;VSLR;Common Stock;VIVINT SOLAR INC;Industrials;Electrical Equipment;VIVINT SOLAR INC
US92686J1060;USD;US;#N/A Field Not Applicable;None;VKTX;Common Stock;VIKING THERAPEUTICS INC;Health Care;Biotechnology;VIKING THERAPEUT
JP3435000009;JPY;JT;#N/A Field Not Applicable;Semi-Anl;6758;Common Stock;SONY GROUP CORP;Consumer Discretionary;Household Durables;SONY GROUP CORP
US21833P1030;USD;US;#N/A Field Not Applicable;None;CRBP;Common Stock;CORBUS PHARMACEUTICALS HOLDI;Health Care;Biotechnology;CORBUS PHARMACEU
JP3756600007;JPY;JT;#N/A Field Not Applicable;Semi-Anl;7974;Common Stock;NINTENDO CO LTD;Communication Services;Entertainment;NINTENDO CO LTD
FR0000120107;EUR;FP;#N/A Field Not Applicable;Annual;SAVE;Common Stock;SAVENCIA SA;Consumer Staples;Food Products;SAVENCIA SA
US83304A1060;USD;US;#N/A Field Not Applicable;None;SNAP;Common Stock;SNAP INC - A;Communication Services;Interactive Media & Services;SNAP INC - A
